w1 w2 q a
быстрый_ADJ быстро_ADV удачный_ADJ удачно_ADV
быстрый_ADJ быстро_ADV очевидный_ADJ очевидно_ADV
быстрый_ADJ быстро_ADV случайный_ADJ случайно_ADV
быстрый_ADJ быстро_ADV возможный_ADJ возможно_ADV
быстрый_ADJ быстро_ADV точный_ADJ точно_ADV
быстрый_ADJ быстро_ADV профессиональный_ADJ профессионально_ADV
быстрый_ADJ быстро_ADV быстрый_ADJ быстро_ADV
быстрый_ADJ быстро_ADV тихий_ADJ тихо_ADV
редкий_ADJ редко_ADV безопасный_ADJ безопасно_ADV
редкий_ADJ редко_ADV серьезный_ADJ серьезно_ADV
редкий_ADJ редко_ADV медленный_ADJ медленно_ADV
редкий_ADJ редко_ADV внезапный_ADJ внезапно_ADV
редкий_ADJ редко_ADV стремительный_ADJ стремительно_ADV
редкий_ADJ редко_ADV типичный_ADJ типично_ADV
редкий_ADJ редко_ADV обычный_ADJ обычно_ADV
редкий_ADJ редко_ADV удивительный_ADJ удивительно_ADV
редкий_ADJ редко_ADV очевидный_ADJ очевидно_ADV
редкий_ADJ редко_ADV спокойный_ADJ спокойно_ADV
редкий_ADJ редко_ADV веселый_ADJ весело_ADV
редкий_ADJ редко_ADV страшный_ADJ страшно_ADV
редкий_ADJ редко_ADV эффективный_ADJ эффективно_ADV
редкий_ADJ редко_ADV красивый_ADJ красиво_ADV
редкий_ADJ редко_ADV свободный_ADJ свободно_ADV
редкий_ADJ редко_ADV яростный_ADJ яростно_ADV
редкий_ADJ редко_ADV счастливый_ADJ счастливо_ADV
редкий_ADJ редко_ADV непосредственный_ADJ непосредственно_ADV
редкий_ADJ редко_ADV удачный_ADJ удачно_ADV
редкий_ADJ редко_ADV очевидный_ADJ очевидно_ADV
редкий_ADJ редко_ADV случайный_ADJ случайно_ADV
редкий_ADJ редко_ADV возможный_ADJ возможно_ADV
редкий_ADJ редко_ADV точный_ADJ точно_ADV
редкий_ADJ редко_ADV профессиональный_ADJ профессионально_ADV
редкий_ADJ редко_ADV быстрый_ADJ быстро_ADV
редкий_ADJ редко_ADV тихий_ADJ тихо_ADV
редкий_ADJ редко_ADV быстрый_ADJ быстро_ADV
безопасный_ADJ безопасно_ADV серьезный_ADJ серьезно_ADV
безопасный_ADJ безопасно_ADV медленный_ADJ медленно_ADV
безопасный_ADJ безопасно_ADV внезапный_ADJ внезапно_ADV
безопасный_ADJ безопасно_ADV стремительный_ADJ стремительно_ADV
безопасный_ADJ безопасно_ADV типичный_ADJ типично_ADV
безопасный_ADJ безопасно_ADV обычный_ADJ обычно_ADV
безопасный_ADJ безопасно_ADV удивительный_ADJ удивительно_ADV
безопасный_ADJ безопасно_ADV очевидный_ADJ очевидно_ADV
безопасный_ADJ безопасно_ADV спокойный_ADJ спокойно_ADV
безопасный_ADJ безопасно_ADV веселый_ADJ весело_ADV
безопасный_ADJ безопасно_ADV страшный_ADJ страшно_ADV
безопасный_ADJ безопасно_ADV эффективный_ADJ эффективно_ADV
безопасный_ADJ безопасно_ADV красивый_ADJ красиво_ADV
безопасный_ADJ безопасно_ADV свободный_ADJ свободно_ADV
безопасный_ADJ безопасно_ADV яростный_ADJ яростно_ADV
безопасный_ADJ безопасно_ADV счастливый_ADJ счастливо_ADV
безопасный_ADJ безопасно_ADV непосредственный_ADJ непосредственно_ADV
безопасный_ADJ безопасно_ADV удачный_ADJ удачно_ADV
безопасный_ADJ безопасно_ADV очевидный_ADJ очевидно_ADV
безопасный_ADJ безопасно_ADV случайный_ADJ случайно_ADV
безопасный_ADJ безопасно_ADV возможный_ADJ возможно_ADV
безопасный_ADJ безопасно_ADV точный_ADJ точно_ADV
безопасный_ADJ безопасно_ADV профессиональный_ADJ профессионально_ADV
безопасный_ADJ безопасно_ADV быстрый_ADJ быстро_ADV
безопасный_ADJ безопасно_ADV тихий_ADJ тихо_ADV
безопасный_ADJ безопасно_ADV быстрый_ADJ быстро_ADV
безопасный_ADJ безопасно_ADV редкий_ADJ редко_ADV
серьезный_ADJ серьезно_ADV медленный_ADJ медленно_ADV
серьезный_ADJ серьезно_ADV внезапный_ADJ внезапно_ADV
серьезный_ADJ серьезно_ADV стремительный_ADJ стремительно_ADV
серьезный_ADJ серьезно_ADV типичный_ADJ типично_ADV
серьезный_ADJ серьезно_ADV обычный_ADJ обычно_ADV
серьезный_ADJ серьезно_ADV удивительный_ADJ удивительно_ADV
серьезный_ADJ серьезно_ADV очевидный_ADJ очевидно_ADV
серьезный_ADJ серьезно_ADV спокойный_ADJ спокойно_ADV
серьезный_ADJ серьезно_ADV веселый_ADJ весело_ADV
серьезный_ADJ серьезно_ADV страшный_ADJ страшно_ADV
серьезный_ADJ серьезно_ADV эффективный_ADJ эффективно_ADV
серьезный_ADJ серьезно_ADV красивый_ADJ красиво_ADV
серьезный_ADJ серьезно_ADV свободный_ADJ свободно_ADV
серьезный_ADJ серьезно_ADV яростный_ADJ яростно_ADV
серьезный_ADJ серьезно_ADV счастливый_ADJ счастливо_ADV
серьезный_ADJ серьезно_ADV непосредственный_ADJ непосредственно_ADV
серьезный_ADJ серьезно_ADV удачный_ADJ удачно_ADV
серьезный_ADJ серьезно_ADV очевидный_ADJ очевидно_ADV
серьезный_ADJ серьезно_ADV случайный_ADJ случайно_ADV
серьезный_ADJ серьезно_ADV возможный_ADJ возможно_ADV
серьезный_ADJ серьезно_ADV точный_ADJ точно_ADV
серьезный_ADJ серьезно_ADV профессиональный_ADJ профессионально_ADV
